order_id,customer_id,order_date,total_amount,payment_method,shipping_country
3282185,504688,2024-04-24,1901.88,Bank Transfer,Congo
3282197,1126326,2023-04-19,0.0,Bank Transfer,New Caledonia
3283129,470342,2022-12-08,2285.7,Bank Transfer,New Caledonia
3283168,1149807,2022-12-18,4331.21,Bank Transfer,Saudi Arabia
3283560,1619573,2024-01-17,798.07,Cash,Macao
3284888,1917023,2022-02-27,354.36,Cash,Mozambique
3284921,1916773,2024-03-02,105.7,Cash,Finland
3285585,191895,2023-11-06,858.34,Credit Card,Saint Martin
3287531,668161,2024-09-09,1827.31,Cash,Saudi Arabia
3288584,1086079,2025-05-22,4503.7,Bank Transfer,Antigua and Barbuda
3289154,478947,2021-10-13,780.76,Credit Card,Saint Helena
3289385,798616,2023-09-04,627.72,Cash,Guinea-Bissau
3289574,1168360,2022-02-12,1764.54,PayPal,Myanmar
3289587,1566944,2022-02-01,5203.16,Credit Card,Venezuela
3290324,1078633,2022-07-01,0.0,Credit Card,Burkina Faso
3290354,637112,2023-07-23,1573.21,Bank Transfer,Gibraltar
3290735,1832600,2025-05-12,946.05,PayPal,Congo
3291498,338079,2023-10-10,1979.75,Bank Transfer,Central African Republic
3291705,1028862,2025-06-25,2210.2,Bank Transfer,Dominican Republic
3292042,1437352,2024-11-05,1909.24,PayPal,Tonga
3292068,873038,2024-01-06,3092.95,Cash,Montenegro
3292246,1588761,2022-12-06,211.02,Bank Transfer,Mali
3292495,1562604,2022-01-31,1647.88,Cash,Northern Mariana Islands
3292856,722871,2025-05-29,66.42,Cash,British Indian Ocean Territory (Chagos Archipelago)
3293278,1247830,2024-02-28,4252.06,Cash,Greece
3293297,753559,2024-06-06,2412.89,Bank Transfer,Northern Mariana Islands
3293817,735777,2022-08-11,3413.79,Bank Transfer,Puerto Rico
3293912,568547,2022-03-24,1267.53,PayPal,Papua New Guinea
3294195,103894,2023-07-01,1660.3,PayPal,Spain
3294530,854734,2023-12-06,2528.61,Bank Transfer,Brunei Darussalam
3294635,1210189,2024-07-09,7315.41,Credit Card,Sao Tome and Principe
3294685,1407826,2022-07-18,3911.18,Bank Transfer,Senegal
3294774,842227,2024-09-16,1545.91,Bank Transfer,Luxembourg
3294882,218112,2023-11-29,2034.54,PayPal,Aruba
3294988,933842,2023-08-15,1466.79,Credit Card,Montserrat
3295124,967819,2025-01-27,1916.96,Credit Card,Aruba
3295766,672292,2024-10-22,1596.9,PayPal,Kazakhstan
3295817,820474,2023-03-16,1698.51,PayPal,Colombia
3295864,1137025,2023-08-22,700.77,Bank Transfer,Guyana
3296511,1110854,2025-04-29,2025.27,Bank Transfer,Grenada
3297600,20194,2023-09-02,1064.42,PayPal,Latvia
3297868,1312487,2023-07-15,1374.4,Credit Card,Bulgaria
3298638,1938222,2023-10-29,1737.24,PayPal,Bulgaria
3298830,373014,2024-02-14,2642.44,Cash,Equatorial Guinea
3298903,1456119,2025-05-16,479.51,Bank Transfer,Peru
3298975,455453,2025-06-10,927.63,Bank Transfer,Jordan
3299909,1477954,2025-07-21,1392.52,Credit Card,Montenegro
3300066,1951466,2023-09-11,2341.26,Cash,Croatia
3300452,1043589,2022-08-09,1034.2,Cash,Saint Barthelemy
3301648,538439,2021-12-29,1358.17,Bank Transfer,Gabon
3302099,383778,2024-10-10,732.39,PayPal,Ethiopia
3302113,1572925,2025-05-20,343.76,Cash,Puerto Rico
3302566,963845,2021-11-11,4089.57,PayPal,Estonia
3302624,1244017,2023-09-14,426.18,Credit Card,Cook Islands
3302793,339253,2024-02-29,1956.36,Bank Transfer,Aruba
3303536,1381891,2025-02-21,1907.12,Credit Card,Nepal
3303866,1247611,2024-07-18,876.18,Credit Card,Iran
3304097,8290,2022-10-28,574.5,Bank Transfer,Syrian Arab Republic
3304255,739278,2022-03-15,389.42,Credit Card,Lesotho
3304533,1483449,2024-05-29,2287.41,PayPal,South Africa
3304574,1102952,2024-09-20,1484.21,Bank Transfer,Netherlands
3306009,1264262,2024-07-15,689.72,Credit Card,Japan
3306524,1007154,2023-10-10,1759.96,Bank Transfer,Micronesia
3307781,912008,2025-06-13,2967.78,Bank Transfer,Timor-Leste
3308521,1544519,2022-09-05,3045.74,Cash,Reunion
3308994,1312525,2024-03-09,1101.25,Cash,Holy See (Vatican City State)
3310167,1567490,2023-09-05,4176.62,Bank Transfer,Niue
3310232,1200072,2022-12-06,742.68,PayPal,Holy See (Vatican City State)
3310389,580389,2024-03-09,2033.67,Credit Card,Benin
3310507,764840,2023-04-02,1772.87,PayPal,Saudi Arabia
3311165,1692341,2024-08-09,2007.64,Credit Card,United States Minor Outlying Islands
3311224,491334,2025-04-25,3671.95,Credit Card,Finland
3311500,1170855,2025-02-16,2200.15,Bank Transfer,Honduras
3312806,1941211,2023-10-14,2395.76,Cash,Spain
3313285,558454,2024-05-26,3723.82,Credit Card,Chad
3314011,1387718,2024-07-18,656.6,Bank Transfer,Lebanon
3314542,1540709,2022-07-03,521.22,Bank Transfer,Holy See (Vatican City State)
3315126,1108776,2023-06-06,3637.3,Cash,Portugal
3315168,1742255,2024-10-16,327.68,Bank Transfer,Hungary
3315272,1967312,2024-02-23,1606.82,Cash,Ethiopia
3315870,1243195,2024-10-14,67.16,PayPal,Isle of Man
3317605,1589202,2023-03-07,489.22,Credit Card,South Africa
3317923,1247438,2022-04-30,2411.8,Cash,Yemen
3318218,939196,2022-04-30,5692.81,PayPal,Sweden
3318368,1391349,2023-06-29,544.9,PayPal,Zambia
3318560,1552704,2025-06-20,1307.6,Bank Transfer,Guyana
3318703,1631175,2022-12-03,1691.23,Credit Card,Estonia
3319015,1856003,2024-03-22,1028.03,Bank Transfer,Greenland
3319285,1121587,2023-02-13,1794.45,Cash,Albania
3319576,1755197,2025-04-07,0.0,Bank Transfer,Cote d'Ivoire
3319805,164919,2022-02-25,987.93,Cash,Korea
3319847,1770293,2024-12-16,117.46,Credit Card,Tunisia
3320063,604292,2022-08-09,2459.51,Credit Card,Tunisia
3320390,411317,2021-12-14,0.0,Credit Card,Bolivia
3321476,8438,2022-07-02,691.68,Credit Card,Maldives
3321836,1757182,2022-10-08,0.0,PayPal,North Macedonia
3322077,941371,2024-02-16,1781.92,Credit Card,Bahamas
3322720,1162660,2022-08-10,780.46,Cash,Jamaica
3322939,1810494,2022-01-02,2622.83,Bank Transfer,Mayotte
3322961,1863250,2023-02-18,116.39,Credit Card,Marshall Islands
3323047,473259,2025-07-21,239.65,Credit Card,Maldives
3323138,201279,2022-09-01,3016.71,Bank Transfer,Puerto Rico
3323277,411098,2024-02-07,807.9,Credit Card,Barbados
3323291,1722397,2023-03-01,1624.68,Credit Card,Saint Helena
3323306,1702051,2024-06-24,4215.95,Credit Card,Mali
3323546,410845,2022-06-17,798.3,Bank Transfer,Egypt
3323983,1838339,2025-07-30,216.76,Credit Card,Colombia
3324899,723046,2024-12-10,2302.95,PayPal,Iran
3325119,663378,2022-12-17,5306.66,PayPal,Svalbard & Jan Mayen Islands
3325639,926536,2024-01-28,1022.45,Credit Card,Norway
3326324,1018986,2022-07-06,4722.51,Credit Card,Tanzania
3327176,266645,2022-03-23,1917.1,Credit Card,Yemen
3327177,1715623,2025-02-09,3844.38,Cash,Iraq
3327814,755737,2023-12-29,0.0,PayPal,Western Sahara
3328326,587147,2023-08-15,1218.49,Bank Transfer,Namibia
3329017,1273851,2024-01-31,861.78,PayPal,Costa Rica
3329229,1311995,2023-01-27,1551.28,PayPal,Tonga
3329286,629352,2023-04-26,1191.66,Cash,Norway
3329556,511342,2024-09-06,6788.44,Bank Transfer,Togo
3329610,1446721,2025-03-15,4318.22,Credit Card,Kuwait
3330060,1312487,2024-05-26,1613.4,PayPal,Ireland
3330320,1391702,2023-11-11,0.0,Credit Card,New Caledonia
3330541,1419094,2023-05-07,1994.4,Cash,Japan
3331845,1493315,2025-05-16,1349.5,PayPal,Belarus
3331941,563069,2022-08-31,406.46,PayPal,Nicaragua
3333363,1288584,2022-08-15,1943.75,PayPal,Montenegro
3333524,1289777,2024-08-14,0.0,PayPal,British Virgin Islands
3334423,460263,2022-12-05,2377.78,Credit Card,Libyan Arab Jamahiriya
3334493,746690,2021-09-02,2858.77,PayPal,Antarctica (the territory South of 60 deg S)
3335778,117976,2022-08-30,104.67,Cash,Botswana
3335912,1577855,2022-01-25,1983.75,PayPal,Aruba
3336224,706371,2022-11-10,2256.68,Bank Transfer,Cayman Islands
3337303,524506,2024-10-04,1444.31,Credit Card,China
3337358,1702051,2023-12-06,1874.09,Cash,Iceland
3337556,1864051,2025-06-17,0.0,Credit Card,Christmas Island
3337838,1892461,2025-04-11,3212.53,Bank Transfer,Uruguay
3337958,177173,2024-11-03,3819.9,Cash,Marshall Islands
3338024,1116084,2022-01-31,2163.15,Credit Card,Cape Verde
3338385,625669,2022-12-14,0.0,Bank Transfer,Guyana
3338729,1958153,2024-08-13,400.3,PayPal,Faroe Islands
3338758,1154921,2025-03-29,1818.14,PayPal,Korea
3339138,1075367,2025-02-01,742.22,Cash,Nigeria
3339173,757997,2025-06-16,1106.19,Credit Card,Malaysia
3339239,1032723,2023-12-14,2210.64,Credit Card,Paraguay
3340191,1139440,2022-09-11,1592.47,PayPal,Equatorial Guinea
3341497,1053221,2022-10-24,0.0,PayPal,France
3342428,141706,2022-11-11,806.69,Credit Card,Heard Island and McDonald Islands
3342691,523815,2024-07-11,392.61,Credit Card,United Arab Emirates
3342713,1693411,2023-04-14,1383.25,Cash,Somalia
3343114,996809,2024-03-16,3646.42,Bank Transfer,Uzbekistan
3343199,290420,2021-09-09,2662.82,Cash,Malta
3343610,1079298,2022-11-04,2730.8,Cash,Canada
3343853,998214,2022-10-15,475.06,Cash,Guinea-Bissau
3344296,589172,2021-11-05,1719.49,Bank Transfer,Kazakhstan
3344378,177680,2024-07-30,7193.09,Cash,Wallis and Futuna
3344553,1742631,2023-01-27,2318.37,Cash,Canada
3345040,1014203,2021-12-10,5184.76,Bank Transfer,Niger
3345613,27714,2024-06-01,894.09,PayPal,Ecuador
3345826,841046,2024-02-13,0.0,PayPal,Somalia
3345921,1761879,2025-05-22,887.19,Cash,Solomon Islands
3347497,318095,2022-02-17,2544.63,Cash,Rwanda
3347741,344312,2022-05-04,0.0,Credit Card,South Georgia and the South Sandwich Islands
3347771,1902301,2024-07-19,168.05,PayPal,Andorra
3348150,1607305,2024-07-27,556.59,Cash,Serbia
3349550,257181,2023-10-17,3529.59,Credit Card,Philippines
3349807,597227,2025-06-29,4397.69,PayPal,Zambia
3351343,1241347,2022-04-24,4143.68,Bank Transfer,Mexico
3351369,1561784,2021-09-16,1551.2,Cash,Bahamas
3351594,1988664,2022-10-18,1895.4,Credit Card,Lao People's Democratic Republic
3351762,225333,2025-06-27,96.33,PayPal,Sweden
3351942,1388276,2023-08-06,960.45,Credit Card,Djibouti
3352826,1635202,2022-06-28,1243.44,Credit Card,British Indian Ocean Territory (Chagos Archipelago)
3353354,1480192,2022-10-27,0.0,Credit Card,Kyrgyz Republic
3354602,200611,2025-05-30,3049.59,Cash,Mauritius
3355140,400880,2024-07-04,4729.07,Credit Card,United Arab Emirates
3355660,1196697,2022-09-02,1137.59,Bank Transfer,Saint Barthelemy
3355908,1196250,2024-10-02,1415.08,Bank Transfer,Seychelles
3356839,1008588,2021-10-30,179.73,Bank Transfer,Romania
3356998,1697435,2023-05-20,5189.48,Cash,Svalbard & Jan Mayen Islands
3357048,20194,2024-07-30,1781.41,Bank Transfer,Sri Lanka
3357057,1049996,2021-10-14,199.16,Credit Card,San Marino
3357548,406150,2024-11-29,1852.37,Cash,Antigua and Barbuda
3358618,188360,2024-10-29,2511.81,PayPal,Kuwait
3358857,401763,2025-01-22,1915.04,Cash,South Africa
3359305,1695617,2023-08-17,3384.25,Credit Card,Turkmenistan
3360068,1093154,2023-02-14,0.0,PayPal,British Indian Ocean Territory (Chagos Archipelago)
3360321,1735048,2023-05-16,1138.6,Cash,Saint Vincent and the Grenadines
3360970,435654,2022-05-15,147.44,Bank Transfer,Micronesia
3361347,1288121,2022-01-08,2983.7,Bank Transfer,Oman
3362009,489544,2022-08-17,4564.5,Credit Card,Italy
3362172,1211098,2022-01-26,2838.12,Credit Card,Sweden
3362421,1730454,2024-11-13,33.58,Bank Transfer,Sudan
3362650,259363,2024-11-01,213.4,Credit Card,Burundi
3363800,1358218,2024-05-09,484.05,Bank Transfer,Senegal
3363978,1373497,2023-06-02,46.93,Cash,Burkina Faso
3363992,418827,2022-03-20,4440.02,Bank Transfer,Mongolia
3364576,1583309,2024-09-20,2778.39,Bank Transfer,Syrian Arab Republic
3364583,156584,2025-08-23,3144.27,Credit Card,Rwanda
3365635,1600991,2024-06-26,1491.28,Cash,Latvia
3366099,1119135,2024-04-29,2956.24,Cash,United States Virgin Islands
3366200,1013533,2021-10-07,690.51,Cash,Turkmenistan
3366708,1615700,2023-05-26,1811.36,Cash,Azerbaijan
3366771,684161,2025-04-10,738.26,Cash,Tanzania
3367093,1212771,2023-01-17,1610.72,PayPal,Kazakhstan
3367457,1770858,2024-03-13,3550.7,PayPal,Tonga
3367828,1407527,2024-08-09,3147.82,Credit Card,Chile
3368259,601703,2024-01-04,4658.74,Credit Card,Qatar
3368712,2465,2024-12-07,1618.55,PayPal,Christmas Island
3368980,257446,2022-07-29,0.0,PayPal,Micronesia
3369372,60079,2024-08-28,1147.55,Credit Card,Vanuatu
3369614,1856372,2022-12-14,739.36,Cash,Liechtenstein
3370904,1331404,2025-01-17,3331.29,PayPal,Paraguay
3371143,649095,2023-11-12,5007.85,Bank Transfer,Martinique
3372147,1237480,2023-10-25,4118.62,PayPal,Central African Republic
3372446,1105073,2023-05-25,653.29,Cash,Kyrgyz Republic
3372464,447937,2023-04-05,2748.41,Credit Card,Cape Verde
3373828,881085,2022-11-23,1922.08,Bank Transfer,Falkland Islands (Malvinas)
3373966,877243,2025-01-22,3274.16,Bank Transfer,Yemen
3374177,1681031,2025-05-06,3422.33,Cash,Croatia
3374799,1602589,2023-01-16,77.13,PayPal,Argentina
3374841,903166,2022-09-30,1888.76,Cash,Iceland
3374951,1505474,2021-12-06,1155.84,Credit Card,Serbia
3374977,1589543,2023-03-26,3526.7,Cash,Bahrain
3375011,1433814,2022-02-13,3109.42,Bank Transfer,Italy
3375053,1570119,2022-11-23,3577.25,Cash,Ukraine
3377003,1747589,2024-01-16,3470.41,Cash,Chile
3377946,179715,2022-10-20,1060.8,Credit Card,Western Sahara
3378496,184233,2022-02-14,3835.42,Bank Transfer,Comoros
3379180,1813845,2022-08-06,4453.81,PayPal,Gambia
3380085,579355,2022-07-08,4532.47,PayPal,Azerbaijan
3380423,701867,2023-08-16,0.0,Credit Card,Cameroon
3380668,1285235,2022-01-02,2554.77,Bank Transfer,Jordan
3380694,933842,2022-05-04,1483.02,PayPal,Slovakia (Slovak Republic)
3380722,1978128,2022-03-05,2157.53,Credit Card,French Polynesia
3381558,112954,2025-03-04,902.5,Cash,Armenia
3381673,579393,2023-06-11,1195.63,Bank Transfer,Seychelles
3381992,678909,2023-07-20,2566.8,Cash,Lithuania
3382276,1704894,2023-07-01,207.22,PayPal,Angola
3382926,54023,2022-04-15,303.3,Credit Card,Kazakhstan
3383398,1031501,2022-09-02,957.96,Cash,Gabon
3383724,196435,2024-11-28,2833.57,Credit Card,Bosnia and Herzegovina
3383796,1605584,2022-09-09,5515.61,PayPal,Honduras
3383936,1095061,2023-04-21,2955.93,Credit Card,Comoros
3384251,1567421,2025-07-24,2759.65,PayPal,Saint Lucia
3384950,1576284,2024-11-18,6513.16,Cash,Argentina
3385177,460263,2021-11-10,839.7,PayPal,Marshall Islands
3385218,826760,2022-06-04,2372.48,Credit Card,Bahamas
3385269,683050,2022-10-12,2579.99,Bank Transfer,Christmas Island
3385536,119195,2025-07-27,1001.75,Cash,Norway
3386449,508836,2023-03-08,4865.99,PayPal,Nicaragua
3386659,1191256,2024-07-29,3618.39,Credit Card,Congo
3386812,1403588,2022-06-13,0.0,Credit Card,Colombia
3387301,404639,2023-03-07,932.06,PayPal,Ukraine
3388194,1541464,2025-06-18,1405.25,PayPal,Saint Helena
3389802,1115157,2025-01-09,619.15,Cash,French Southern Territories
3389967,32248,2023-07-10,2834.34,Credit Card,Mozambique
3390032,93656,2022-08-11,0.0,Bank Transfer,Austria
3390849,706116,2024-10-26,3164.27,Credit Card,Belgium
3391057,820818,2022-04-04,6191.39,Credit Card,New Zealand
3391604,583421,2023-12-19,1567.23,PayPal,Vanuatu
3392235,827949,2023-08-14,5989.4,Bank Transfer,Hungary
3392633,188490,2024-04-14,2423.51,Cash,Bhutan
3392778,1330327,2024-02-02,2853.11,PayPal,Sudan
3392844,973812,2023-02-02,5515.37,Bank Transfer,Sao Tome and Principe
3392889,1979433,2023-03-05,1892.0,Credit Card,Brunei Darussalam
3393996,256500,2025-07-10,776.88,Bank Transfer,Mongolia
3394143,149767,2022-09-28,4324.66,PayPal,Germany
3394308,165746,2025-08-11,1304.35,PayPal,Kazakhstan
3394474,151449,2022-08-27,3415.69,Bank Transfer,American Samoa
3394841,878154,2023-06-24,4028.02,Bank Transfer,Jersey
3395576,702288,2024-11-20,1900.19,PayPal,Venezuela
3395604,765783,2023-12-08,652.38,Cash,Guernsey
3396218,1841509,2025-06-09,1784.64,Bank Transfer,Uganda
3396549,1079298,2022-06-09,2133.25,Credit Card,Guatemala
3396901,687358,2023-02-24,4759.65,PayPal,Guadeloupe
3398044,995285,2024-07-06,770.1,Bank Transfer,Malta
3398438,1036951,2022-05-17,0.0,PayPal,Panama
3398458,156584,2023-05-03,2311.06,Cash,Netherlands Antilles
3398930,1396899,2022-12-03,3486.53,Cash,Turkey
3399303,1809965,2024-05-29,0.0,Credit Card,British Indian Ocean Territory (Chagos Archipelago)
3399782,1961104,2021-10-20,1446.9,Cash,French Guiana
3399986,1871377,2024-07-08,1885.74,Cash,Nigeria
3400771,1569138,2021-12-18,149.14,Bank Transfer,Belize
3400860,1503881,2024-07-04,0.0,Credit Card,Uzbekistan
3401034,62883,2024-06-15,2419.28,Bank Transfer,Gibraltar
3401746,1913747,2022-05-13,317.05,Cash,Iraq
3401858,1480879,2023-03-21,1271.71,Credit Card,Niger
3402528,1127856,2024-02-04,2028.71,Credit Card,Iran
3403029,1362170,2021-11-21,1275.16,Credit Card,Guernsey
3403397,1981204,2022-04-28,1137.41,Bank Transfer,Namibia
3405034,508169,2025-01-31,1956.02,Bank Transfer,Mali
3405553,1874928,2023-12-29,348.08,Bank Transfer,Gambia
3405860,1093683,2023-01-02,3374.47,PayPal,Guam
3405880,8702,2023-02-24,922.68,Credit Card,Georgia
3406146,1877962,2023-07-03,207.03,Cash,Malta
3406189,1401314,2023-12-04,2261.81,Cash,Kyrgyz Republic
3406219,533227,2022-11-14,1908.1,Cash,Iceland
3406319,185277,2022-01-06,2248.96,Bank Transfer,Taiwan
3406415,1110580,2023-08-02,133.64,Cash,Mongolia
3406884,1060167,2024-07-22,1374.33,Credit Card,Greenland
3407404,1462562,2021-10-19,555.99,PayPal,Turks and Caicos Islands
3409094,417235,2023-02-24,1049.29,Cash,Hungary
3409674,1818444,2021-09-29,244.13,PayPal,Tuvalu
3409920,1115045,2023-02-23,708.36,Credit Card,Dominica
3410063,318717,2025-05-04,2224.29,Credit Card,Uruguay
3410484,594647,2022-03-12,1790.57,Cash,Antigua and Barbuda
3410759,1967289,2022-06-12,3722.33,Credit Card,Niue
3411680,1579552,2021-10-16,9641.53,Cash,Antarctica (the territory South of 60 deg S)
3412145,1559645,2022-12-08,376.39,PayPal,Honduras
3412153,1584231,2022-04-25,2243.06,PayPal,Botswana
3412277,50489,2022-01-16,0.0,Cash,Botswana
3412748,1754222,2022-01-28,2060.29,Cash,Hong Kong
3413081,796957,2022-09-08,4772.0,PayPal,Sweden
3413592,680441,2024-11-13,732.02,PayPal,Tokelau
3414265,1873535,2025-06-13,0.0,Credit Card,Jordan
3414421,1208580,2023-05-30,2934.14,Credit Card,Belgium
3414492,1907252,2025-04-22,0.0,Bank Transfer,Cook Islands
3415194,1855465,2023-02-10,2313.23,PayPal,French Polynesia
3416160,1457442,2024-10-29,3263.96,PayPal,Finland
3416469,396890,2024-09-09,4744.16,PayPal,Andorra
3416537,574268,2022-10-07,1434.8,Bank Transfer,Saint Vincent and the Grenadines
3416794,11511,2022-11-10,415.92,Credit Card,Greenland
3416860,1122144,2022-04-05,780.21,Bank Transfer,Sudan
3417552,845328,2025-06-07,719.2,PayPal,Cuba
3417648,1133648,2021-11-03,0.0,Credit Card,Nicaragua
3418092,1831477,2025-08-02,5059.21,Bank Transfer,Montenegro
3419137,1027252,2023-10-18,164.44,Credit Card,Guernsey
3419307,1690144,2023-09-26,3337.6,Bank Transfer,Montenegro
3419326,607495,2024-11-13,2089.05,Bank Transfer,Bangladesh
3419429,1626769,2023-09-14,515.8,PayPal,Sri Lanka
3420571,1108617,2022-06-25,2008.05,Credit Card,Vietnam
3423480,321063,2024-03-03,3077.05,Bank Transfer,Iceland
3423501,1472779,2022-05-26,2072.62,PayPal,Bermuda
3423538,777514,2022-02-01,926.64,PayPal,Suriname
3423771,1577015,2022-09-12,3325.82,Credit Card,Cocos (Keeling) Islands
3423951,602530,2023-09-11,1947.35,PayPal,Cameroon
3425207,322748,2022-02-18,0.0,Credit Card,Trinidad and Tobago
3426909,1770293,2023-07-13,6243.58,PayPal,Kazakhstan
3427171,862894,2023-11-19,2429.24,Bank Transfer,Palestinian Territory
3427324,729174,2024-11-02,129.06,Credit Card,Saudi Arabia
3427653,1425885,2021-11-23,0.0,Cash,Bahrain
3427861,1584486,2021-09-22,1083.2,PayPal,Eritrea
3428030,333078,2025-02-17,5661.3,Credit Card,Mozambique
3429141,578565,2024-03-25,1536.26,Bank Transfer,Russian Federation
3429187,1954830,2024-02-15,5396.75,Cash,Pitcairn Islands
3429188,1902100,2022-11-15,2313.5,Bank Transfer,Belarus
3429641,270566,2025-03-28,552.44,Cash,Saint Kitts and Nevis
3430199,1321330,2025-04-26,5314.32,Cash,Macao
3430839,1022930,2023-07-03,2455.96,Credit Card,Angola
3431099,317980,2024-05-20,1018.09,Bank Transfer,Uzbekistan
3431129,889064,2025-08-06,5897.24,Credit Card,Singapore
3431151,429315,2021-10-13,2922.13,Cash,Fiji
3431446,1173868,2022-09-14,4332.12,Bank Transfer,Thailand
3431613,675641,2022-10-06,1811.54,Bank Transfer,French Polynesia
3432867,242307,2024-07-28,1321.48,Bank Transfer,Fiji
3433779,1433143,2025-05-12,246.0,PayPal,Bosnia and Herzegovina
3434125,1103309,2024-01-07,1886.86,Credit Card,Saint Lucia
3434194,876696,2025-02-13,539.84,Credit Card,Pitcairn Islands
3434837,1561193,2023-04-21,1431.3,Cash,Saint Lucia
3435500,521169,2021-12-06,1877.69,PayPal,Saint Vincent and the Grenadines
3435970,1891003,2022-02-25,1645.2,PayPal,Grenada
3437018,1257677,2024-05-26,4087.47,Credit Card,Oman
3437189,1257677,2025-02-19,900.93,PayPal,Hungary
3437518,1542586,2025-05-27,2568.57,Credit Card,Cayman Islands
3437638,629664,2025-03-20,1701.98,Cash,British Virgin Islands
3437707,357478,2023-06-13,1641.4,Bank Transfer,Sudan
3437811,1922611,2024-05-11,0.0,Cash,Malaysia
3438455,1337190,2022-01-13,1598.32,Cash,Niue
3438603,881464,2023-09-14,2347.53,PayPal,Belize
3438732,221953,2022-07-28,0.0,Cash,Denmark
3438895,1404020,2023-01-22,4731.47,PayPal,Libyan Arab Jamahiriya
3439329,401763,2023-01-14,5656.87,Cash,Iceland
3440130,574668,2021-12-24,2327.71,Bank Transfer,Bermuda
3440510,419383,2022-05-03,4162.21,Credit Card,Benin
3440725,1591061,2022-02-22,1081.6,PayPal,Lesotho
3440775,179936,2021-11-20,2479.0,PayPal,Guernsey
3441445,1822698,2023-10-14,138.34,Bank Transfer,Reunion
3441961,259363,2025-07-08,2843.2,Cash,Japan
