stock_id,product_id,quantity_change,movement_type,change_date
7697,1615,55,IN,2023-12-05
7698,6210,-96,OUT,2022-04-13
7699,6210,-13,OUT,2024-02-06
7700,6210,-72,OUT,2022-06-20
7701,2350,-35,OUT,2022-01-04
7702,2350,-62,OUT,2021-11-22
7703,2350,240,IN,2024-08-03
7704,2350,-65,OUT,2025-09-18
7705,6915,-45,ADJUSTMENT,2023-08-05
7706,6915,123,IN,2021-12-10
7707,1636,-99,OUT,2024-12-09
7708,8766,428,IN,2025-10-25
7709,8766,-82,OUT,2023-08-23
7710,8766,34,IN,2021-09-01
7711,8766,-26,OUT,2025-01-20
7712,8766,193,IN,2023-08-06
7713,17716,-43,OUT,2022-03-03
7714,17716,-54,OUT,2025-09-06
7715,17716,372,IN,2021-04-07
7716,12764,-32,OUT,2024-03-14
7717,12764,33,IN,2022-07-03
7718,12764,-65,OUT,2021-01-26
7719,5219,-74,OUT,2021-11-23
7720,5219,-70,OUT,2025-11-30
7721,5219,-7,OUT,2022-10-13
7722,5191,6,ADJUSTMENT,2023-01-08
7723,5191,192,IN,2025-04-16
7724,5191,-17,OUT,2021-06-05
7725,5191,-65,OUT,2023-04-03
7726,5191,-75,OUT,2024-01-23
7727,17018,-6,OUT,2025-08-12
7728,17018,159,IN,2021-11-28
7729,14951,53,IN,2022-11-28
7730,8374,-5,OUT,2021-06-27
7731,10454,216,IN,2025-01-15
7732,10454,-33,OUT,2024-09-08
7733,10454,-27,OUT,2021-06-11
7734,10648,352,IN,2021-03-16
7735,10648,269,IN,2021-10-29
7736,10648,386,IN,2022-08-06
7737,10648,-34,ADJUSTMENT,2023-09-22
7738,10648,-70,OUT,2021-06-12
7739,14785,-55,OUT,2024-01-11
7740,18242,-43,OUT,2021-08-10
7741,18242,19,ADJUSTMENT,2022-03-15
7742,18242,-13,OUT,2021-02-08
7743,5485,213,IN,2022-12-07
7744,5485,145,IN,2024-07-11
7745,5485,-25,OUT,2021-12-28
7746,5485,485,IN,2025-11-16
7747,5485,138,IN,2022-10-25
7748,2943,423,IN,2024-05-28
7749,2943,419,IN,2022-11-25
7750,2943,-48,OUT,2025-01-15
7751,12138,236,IN,2021-10-17
7752,12138,-71,OUT,2025-10-18
7753,12138,279,IN,2022-09-23
7754,10616,-26,OUT,2022-12-27
7755,10616,-84,OUT,2023-10-28
7756,10616,40,IN,2025-04-10
7757,10616,250,IN,2021-05-16
7758,10616,231,IN,2023-07-07
7759,10832,-41,OUT,2025-01-31
7760,10832,-25,OUT,2023-10-21
7761,8906,44,ADJUSTMENT,2021-08-02
7762,8906,-62,OUT,2025-10-06
7763,13885,-45,OUT,2024-06-16
7764,13885,14,IN,2023-11-05
7765,13885,466,IN,2024-11-26
7766,13885,-49,OUT,2022-08-14
7767,8388,217,IN,2021-03-20
7768,8388,255,IN,2022-09-20
7769,8388,22,ADJUSTMENT,2023-02-19
7770,8388,-55,OUT,2022-01-11
7771,11879,494,IN,2023-05-01
7772,11879,386,IN,2024-11-03
7773,17486,-43,OUT,2021-08-30
7774,17486,-34,OUT,2022-01-30
7775,17486,387,IN,2021-06-03
7776,17486,13,ADJUSTMENT,2025-03-15
7777,6984,20,ADJUSTMENT,2024-02-02
7778,6984,41,ADJUSTMENT,2025-03-03
7779,6984,-91,OUT,2021-01-08
7780,6984,116,IN,2024-05-30
7781,9159,-16,OUT,2023-10-12
7782,4019,-55,OUT,2021-08-04
7783,4019,377,IN,2022-05-28
7784,4019,-39,OUT,2022-07-09
7785,4019,299,IN,2022-01-18
7786,4019,-26,OUT,2024-09-08
7787,2934,491,IN,2021-10-02
7788,2934,-88,OUT,2024-10-26
7789,2934,-34,OUT,2021-10-15
7790,2934,-37,OUT,2025-01-02
7791,2934,278,IN,2021-02-12
7792,8491,-66,OUT,2025-08-16
7793,17070,-28,OUT,2023-05-22
7794,17070,365,IN,2023-11-24
7795,6480,245,IN,2024-08-10
7796,12775,-67,OUT,2021-05-01
7797,12775,-96,OUT,2024-10-30
7798,12775,452,IN,2023-04-29
7799,7432,11,ADJUSTMENT,2022-09-21
7800,7432,-25,OUT,2022-06-26
7801,10500,478,IN,2023-04-22
7802,10500,143,IN,2021-04-23
7803,352,114,IN,2023-01-19
7804,5477,26,ADJUSTMENT,2022-05-29
7805,5477,-96,OUT,2022-01-25
7806,12598,-86,OUT,2025-04-11
7807,12598,394,IN,2024-04-08
7808,5472,-42,OUT,2023-04-25
7809,5472,260,IN,2024-01-29
7810,5472,154,IN,2025-07-06
7811,8660,333,IN,2024-06-24
7812,8660,-86,OUT,2022-11-08
7813,8660,-57,OUT,2022-04-19
7814,13606,-76,OUT,2024-03-01
7815,2935,-47,OUT,2025-04-05
7816,2935,234,IN,2023-05-18
7817,2935,97,IN,2021-12-31
7818,2935,-50,OUT,2023-04-10
7819,2935,-7,ADJUSTMENT,2021-06-02
7820,13476,220,IN,2021-04-30
7821,13476,337,IN,2024-05-15
7822,13476,-8,OUT,2024-11-27
7823,13476,210,IN,2021-02-02
7824,17084,278,IN,2021-09-17
7825,17084,14,IN,2021-10-11
7826,8402,281,IN,2024-07-27
7827,8402,26,ADJUSTMENT,2021-07-08
7828,12328,-81,OUT,2023-08-20
7829,12328,-63,OUT,2022-12-26
7830,12328,-76,OUT,2021-01-28
7831,12328,-49,OUT,2021-01-14
7832,12328,-93,OUT,2021-10-26
7833,13645,-12,OUT,2022-11-23
7834,15417,304,IN,2022-11-28
7835,15417,204,IN,2021-03-17
7836,10111,-19,OUT,2022-04-28
7837,10111,-46,OUT,2022-01-29
7838,10111,361,IN,2025-08-09
7839,10111,-24,OUT,2023-10-28
7840,10111,145,IN,2024-12-24
7841,19292,60,IN,2024-02-07
7842,5425,-95,OUT,2022-06-25
7843,5425,5,ADJUSTMENT,2024-03-22
7844,1794,-4,OUT,2023-11-04
7845,1794,286,IN,2022-09-20
7846,1794,-29,OUT,2025-10-12
7847,3761,-49,OUT,2025-03-30
7848,3761,291,IN,2021-03-11
7849,3761,-17,OUT,2023-06-18
7850,3761,-24,ADJUSTMENT,2023-01-09
7851,17692,-38,OUT,2021-02-10
7852,13951,-30,OUT,2025-03-31
7853,13274,-2,OUT,2021-05-06
7854,15846,-78,OUT,2024-01-15
7855,15846,-96,OUT,2022-12-03
7856,15846,-18,OUT,2022-11-15
7857,19966,-33,OUT,2022-06-28
7858,19966,-90,OUT,2022-11-21
7859,19966,-42,OUT,2022-02-19
7860,19966,33,IN,2023-01-27
7861,19966,360,IN,2025-10-03
7862,19719,-65,OUT,2023-11-02
7863,19719,446,IN,2025-01-05
7864,19719,428,IN,2025-01-22
7865,19719,396,IN,2023-02-03
7866,19719,-78,OUT,2021-02-21
7867,14581,-61,OUT,2024-07-26
7868,11319,-6,ADJUSTMENT,2024-03-09
7869,11319,306,IN,2023-06-15
7870,11319,269,IN,2022-09-24
7871,6438,395,IN,2022-09-01
7872,17965,-7,OUT,2024-11-04
7873,17965,-4,OUT,2022-11-11
7874,17965,86,IN,2023-01-02
7875,18761,-46,OUT,2024-04-21
7876,18761,132,IN,2025-05-21
7877,18761,15,IN,2021-02-03
7878,18761,-27,OUT,2024-09-09
7879,2977,419,IN,2024-12-04
7880,2977,-38,OUT,2025-04-21
7881,2977,-43,OUT,2023-12-10
7882,2977,175,IN,2022-04-16
7883,10154,-99,OUT,2021-11-20
7884,10154,335,IN,2023-07-28
7885,6442,379,IN,2022-10-17
7886,11779,44,ADJUSTMENT,2024-04-07
7887,2146,-31,OUT,2023-06-03
7888,2146,-65,OUT,2024-11-18
7889,2146,61,IN,2023-05-18
7890,2146,-41,OUT,2024-03-28
7891,2146,-75,OUT,2023-02-05
7892,13671,50,IN,2021-03-31
7893,13671,-9,OUT,2021-03-17
7894,13671,404,IN,2024-02-19
7895,13671,450,IN,2024-02-11
7896,13583,-79,OUT,2022-05-07
7897,13583,256,IN,2022-07-20
7898,13583,-28,OUT,2023-09-04
7899,13583,-59,OUT,2023-02-25
7900,1725,-5,OUT,2022-05-08
7901,1725,445,IN,2025-09-14
7902,1725,11,ADJUSTMENT,2021-07-06
7903,1725,-41,OUT,2023-04-03
7904,1725,225,IN,2025-08-31
7905,2210,42,ADJUSTMENT,2024-02-06
7906,5849,181,IN,2021-08-22
7907,5849,-7,OUT,2024-04-23
7908,5387,234,IN,2023-06-29
7909,5387,-30,OUT,2022-09-17
7910,3648,280,IN,2024-05-13
7911,3648,-39,ADJUSTMENT,2023-03-27
7912,3648,318,IN,2023-10-06
7913,3648,469,IN,2024-08-08
7914,1326,-66,OUT,2022-04-01
7915,1326,-41,OUT,2022-01-16
7916,1326,-73,OUT,2023-12-29
7917,1326,-76,OUT,2025-08-28
7918,3407,-77,OUT,2023-07-08
7919,14332,99,IN,2025-10-24
7920,19608,-56,OUT,2021-08-04
7921,19608,423,IN,2024-07-20
7922,19608,-22,OUT,2021-10-29
7923,19608,-26,OUT,2024-12-30
7924,3730,-39,ADJUSTMENT,2021-04-25
7925,3730,203,IN,2021-06-28
7926,3730,394,IN,2021-06-25
7927,3730,-35,ADJUSTMENT,2023-08-26
7928,3730,299,IN,2022-06-14
7929,15035,-64,OUT,2023-03-31
7930,15035,-2,OUT,2024-06-05
7931,15035,-3,ADJUSTMENT,2021-03-23
7932,5658,48,ADJUSTMENT,2021-03-13
7933,19425,161,IN,2022-12-21
7934,5575,7,ADJUSTMENT,2024-07-16
7935,5575,-58,OUT,2025-08-20
7936,5575,-17,OUT,2021-09-20
7937,5575,-91,OUT,2021-09-08
7938,5575,226,IN,2021-06-25
7939,1464,-27,OUT,2024-07-15
7940,1464,372,IN,2021-11-07
7941,9719,40,ADJUSTMENT,2022-04-28
7942,9719,-48,ADJUSTMENT,2022-05-05
7943,9719,-62,OUT,2023-06-29
7944,15465,-21,OUT,2023-03-01
7945,15465,38,IN,2023-07-16
7946,8883,223,IN,2025-01-17
7947,8883,75,IN,2025-06-14
7948,8883,186,IN,2024-07-09
7949,16358,-38,ADJUSTMENT,2021-09-09
7950,16358,9,ADJUSTMENT,2021-12-16
7951,16358,-13,OUT,2023-06-21
7952,6792,-18,OUT,2021-01-30
7953,6792,197,IN,2024-08-05
7954,9558,-94,OUT,2024-07-01
7955,9558,-75,OUT,2025-08-10
7956,9558,-65,OUT,2023-04-18
7957,3218,-91,OUT,2021-04-20
7958,3218,58,IN,2022-02-13
7959,15591,-61,OUT,2024-09-04
7960,15591,-32,ADJUSTMENT,2022-10-26
7961,15591,289,IN,2022-01-24
7962,15591,293,IN,2023-06-29
7963,15591,-98,OUT,2024-11-22
7964,10064,-37,OUT,2023-01-31
7965,15423,-64,OUT,2024-12-10
7966,4715,-7,OUT,2022-04-13
7967,4715,-62,OUT,2023-02-14
7968,4715,391,IN,2022-09-10
7969,8254,-91,OUT,2024-05-07
7970,8254,-91,OUT,2024-05-07
7971,8254,123,IN,2021-05-18
7972,8254,-78,OUT,2023-04-19
7973,7511,127,IN,2024-02-19
7974,7511,-85,OUT,2021-02-06
7975,7511,264,IN,2025-08-25
7976,764,352,IN,2021-03-31
7977,16457,216,IN,2024-11-26
7978,16457,467,IN,2023-04-28
7979,16457,-91,OUT,2025-01-29
7980,16457,386,IN,2024-10-05
7981,16457,-98,OUT,2025-05-02
7982,10899,300,IN,2022-12-12
7983,10899,301,IN,2021-08-07
7984,10899,-2,OUT,2023-04-07
7985,10899,-84,OUT,2024-03-16
7986,10899,-15,OUT,2021-03-27
7987,9192,-19,ADJUSTMENT,2021-04-07
7988,9192,-61,OUT,2023-11-10
7989,9192,-90,OUT,2021-02-25
7990,5486,-77,OUT,2023-11-14
7991,11887,243,IN,2023-09-10
7992,11887,284,IN,2025-01-24
7993,11887,442,IN,2025-02-09
7994,11887,-89,OUT,2025-09-02
7995,11887,411,IN,2024-11-27
7996,14770,-100,OUT,2022-12-01
7997,14770,-24,OUT,2025-02-01
7998,14770,132,IN,2024-02-05
7999,1433,335,IN,2025-11-10
8000,1433,480,IN,2021-09-13
8001,1433,-42,OUT,2024-01-06
8002,1433,-92,OUT,2024-05-15
8003,14165,-17,OUT,2024-10-19
8004,14165,119,IN,2022-10-29
8005,14165,-16,OUT,2022-08-16
8006,14165,-80,OUT,2021-11-28
8007,833,-45,OUT,2021-06-10
8008,833,324,IN,2021-10-10
8009,833,-40,OUT,2023-01-09
8010,833,57,IN,2022-12-04
8011,6187,-98,OUT,2021-03-02
8012,6187,402,IN,2022-04-23
8013,6187,-75,OUT,2024-11-22
8014,6187,147,IN,2023-04-04
8015,9592,448,IN,2025-05-14
8016,9592,20,ADJUSTMENT,2025-11-15
8017,9592,-64,OUT,2022-12-25
8018,10830,15,IN,2022-03-20
8019,10830,-48,ADJUSTMENT,2025-10-19
8020,10830,247,IN,2025-09-02
8021,6826,-49,OUT,2022-03-21
8022,6826,-44,OUT,2024-06-10
8023,11897,-32,OUT,2022-01-04
8024,11897,-8,OUT,2023-05-02
8025,11897,23,ADJUSTMENT,2022-08-12
8026,11897,-6,OUT,2023-12-23
8027,11897,-2,OUT,2022-10-10
8028,8211,-60,OUT,2022-03-02
8029,8211,-86,OUT,2024-07-20
8030,8211,328,IN,2021-08-26
8031,8211,347,IN,2025-10-30
8032,8211,-12,OUT,2021-01-08
8033,12952,-15,ADJUSTMENT,2024-05-20
8034,12952,471,IN,2023-04-11
8035,12952,-100,OUT,2024-01-10
8036,12952,-42,OUT,2024-07-06
8037,12952,-34,OUT,2025-02-09
8038,42,77,IN,2021-03-27
8039,42,338,IN,2024-01-23
8040,42,460,IN,2021-07-19
8041,42,365,IN,2023-05-24
8042,42,434,IN,2023-08-07
8043,17045,-2,ADJUSTMENT,2023-05-14
8044,17045,-73,OUT,2021-05-14
8045,17045,-47,OUT,2022-07-28
8046,7821,-93,OUT,2023-12-24
8047,7821,-23,OUT,2025-08-03
8048,7821,229,IN,2023-09-16
8049,7821,240,IN,2022-12-24
8050,7821,-53,OUT,2023-07-23
8051,13326,-35,OUT,2025-09-09
8052,13326,-90,OUT,2022-11-11
8053,13326,274,IN,2021-10-03
8054,13326,-49,OUT,2022-01-19
8055,13326,180,IN,2024-07-12
8056,5789,333,IN,2024-01-05
8057,5789,42,IN,2024-01-28
8058,5789,-21,ADJUSTMENT,2022-01-08
8059,5789,-24,OUT,2022-05-11
8060,1033,-43,OUT,2022-12-05
8061,901,293,IN,2021-12-17
8062,12422,-99,OUT,2024-12-21
8063,12422,-56,OUT,2025-10-24
8064,12422,-82,OUT,2024-04-13
8065,12422,-12,ADJUSTMENT,2021-07-07
8066,305,11,ADJUSTMENT,2025-09-19
8067,305,228,IN,2022-03-19
8068,305,-58,OUT,2023-04-29
8069,305,260,IN,2023-10-23
8070,4384,-76,OUT,2025-09-27
8071,4384,468,IN,2023-03-28
8072,6383,-31,OUT,2024-07-30
8073,6383,328,IN,2025-09-04
8074,6383,467,IN,2025-12-01
8075,6383,152,IN,2024-11-01
8076,15807,-99,OUT,2024-01-13
8077,1149,-29,OUT,2023-12-29
8078,1149,-2,ADJUSTMENT,2024-11-29
8079,1149,-55,OUT,2024-10-03
8080,1149,-10,OUT,2022-12-08
8081,13952,-4,OUT,2023-04-27
8082,13952,42,ADJUSTMENT,2022-09-25
8083,13952,413,IN,2021-11-24
8084,13952,-72,OUT,2021-04-16
8085,13952,-83,OUT,2025-01-26
8086,11033,4,ADJUSTMENT,2025-06-30
8087,19280,28,ADJUSTMENT,2023-06-08
8088,19280,-40,OUT,2025-08-19
8089,19280,-52,OUT,2021-01-22
8090,19280,-20,ADJUSTMENT,2025-03-18
8091,19280,-28,OUT,2021-11-06
8092,6065,302,IN,2025-05-16
8093,6065,-22,OUT,2023-07-12
8094,10927,407,IN,2025-01-08
8095,10927,357,IN,2025-06-03
8096,10927,-68,OUT,2021-01-18
8097,10927,-14,ADJUSTMENT,2025-06-13
8098,10927,286,IN,2023-02-23
8099,6793,438,IN,2022-05-22
8100,16176,-32,OUT,2022-08-18
8101,16176,385,IN,2025-01-19
8102,16176,174,IN,2025-03-11
8103,11421,-19,OUT,2021-09-10
8104,11421,-16,OUT,2021-04-30
8105,11421,-24,OUT,2022-02-27
8106,11421,417,IN,2022-04-27
8107,10297,14,ADJUSTMENT,2024-08-20
8108,10297,27,ADJUSTMENT,2021-05-18
8109,10297,-55,OUT,2022-08-05
8110,10297,-30,OUT,2025-03-25
8111,10297,204,IN,2025-10-12
8112,12292,362,IN,2021-09-23
8113,12292,269,IN,2021-11-17
8114,12292,467,IN,2024-06-09
8115,340,339,IN,2021-11-30
8116,3951,130,IN,2025-07-14
8117,3951,-12,OUT,2021-09-17
8118,3951,413,IN,2024-12-02
8119,3951,-82,OUT,2022-05-02
8120,12458,281,IN,2024-11-02
8121,12458,-35,OUT,2023-11-07
8122,12458,73,IN,2021-11-22
8123,12458,-38,OUT,2024-04-10
8124,18256,451,IN,2023-03-19
8125,18256,-56,OUT,2023-06-03
8126,18256,410,IN,2022-12-29
8127,18256,22,IN,2025-04-18
8128,18256,252,IN,2025-08-06
8129,11429,-78,OUT,2021-09-15
8130,11429,222,IN,2025-11-08
8131,2965,73,IN,2024-03-24
8132,16127,69,IN,2025-11-18
8133,16127,160,IN,2021-12-10
8134,16127,-30,OUT,2021-08-30
8135,16127,28,IN,2023-05-30
8136,16127,281,IN,2022-07-03
8137,9311,-21,OUT,2022-05-16
8138,9311,-85,OUT,2021-08-16
8139,7249,164,IN,2023-12-18
8140,7249,-30,OUT,2022-12-21
8141,3220,206,IN,2021-10-18
8142,3220,494,IN,2024-06-15
8143,3220,-86,OUT,2022-07-28
8144,11469,171,IN,2021-07-30
8145,559,-38,OUT,2024-11-26
8146,559,213,IN,2021-11-03
8147,559,-45,OUT,2025-10-31
8148,559,430,IN,2022-07-15
8149,4855,-44,OUT,2023-06-07
8150,15598,71,IN,2022-08-05
8151,15598,-45,OUT,2021-07-28
8152,15901,323,IN,2024-01-08
8153,15901,-63,OUT,2023-05-02
8154,15901,-56,OUT,2023-11-13
8155,15901,473,IN,2024-08-30
8156,5226,-52,OUT,2025-10-25
8157,5226,-17,OUT,2023-02-04
8158,5226,-10,OUT,2022-08-20
8159,5226,121,IN,2025-02-23
8160,5226,-4,OUT,2024-07-03
8161,11208,-37,OUT,2025-10-15
8162,7718,-33,OUT,2021-11-03
8163,7718,388,IN,2021-02-16
8164,7718,-5,OUT,2021-10-01
8165,7718,-67,OUT,2022-04-27
8166,7718,-94,OUT,2024-04-06
8167,18542,111,IN,2022-04-07
8168,18542,-35,OUT,2022-11-01
8169,18542,-17,ADJUSTMENT,2024-06-24
8170,7892,-73,OUT,2021-10-03
8171,7892,61,IN,2022-09-23
8172,7892,-69,OUT,2021-06-14
8173,6536,-43,OUT,2024-07-07
8174,6536,-12,OUT,2024-09-19
8175,6536,201,IN,2021-05-16
8176,6536,42,IN,2021-11-21
8177,6536,252,IN,2022-09-26
8178,12035,154,IN,2021-01-03
8179,10049,443,IN,2021-07-29
8180,10049,-66,OUT,2021-08-10
8181,19881,78,IN,2024-11-09
8182,5743,26,IN,2021-01-07
8183,810,-15,OUT,2025-02-16
8184,6799,-98,OUT,2023-05-18
8185,6799,-42,OUT,2022-06-22
8186,6799,-94,OUT,2023-12-19
8187,6799,151,IN,2025-11-01
8188,6799,-95,OUT,2024-05-13
8189,8991,463,IN,2023-09-10
8190,8991,-83,OUT,2023-03-25
8191,8991,-62,OUT,2021-05-14
8192,8991,-81,OUT,2023-05-22
8193,10351,-65,OUT,2022-12-01
8194,10351,221,IN,2024-01-24
8195,10351,214,IN,2025-05-08
8196,10351,279,IN,2023-11-01
8197,13769,-31,ADJUSTMENT,2022-01-11
8198,13769,338,IN,2023-04-18
8199,13769,-93,OUT,2023-08-24
8200,17617,161,IN,2025-03-11
8201,17617,23,IN,2024-04-28
8202,17617,-85,OUT,2023-08-31
8203,17617,350,IN,2023-05-02
8204,18687,-58,OUT,2024-01-16
8205,18687,249,IN,2023-12-29
8206,18687,-76,OUT,2021-07-29
8207,8577,287,IN,2024-07-16
8208,8577,-19,OUT,2022-09-16
8209,13791,492,IN,2021-02-06
8210,18215,129,IN,2023-06-08
8211,18215,-98,OUT,2024-10-19
8212,14935,370,IN,2023-07-16
8213,6421,-31,OUT,2025-01-09
8214,6421,-72,OUT,2025-09-14
8215,6421,88,IN,2023-06-23
8216,6421,426,IN,2021-01-12
8217,6421,-88,OUT,2022-09-06
8218,656,-20,OUT,2021-04-30
8219,4011,-50,OUT,2025-01-09
8220,4011,-74,OUT,2021-02-07
8221,4011,-96,OUT,2025-10-10
8222,13215,38,IN,2023-06-06
8223,13215,-99,OUT,2024-05-14
8224,13215,-52,OUT,2025-10-03
8225,13215,-89,OUT,2021-11-06
8226,13215,41,IN,2022-02-22
8227,3277,-76,OUT,2022-07-23
8228,3277,-13,OUT,2025-07-24
8229,3277,-98,OUT,2022-06-14
8230,3277,-47,OUT,2022-03-12
8231,4353,138,IN,2023-01-19
8232,4353,-12,OUT,2022-08-02
8233,4353,424,IN,2023-08-14
8234,4353,459,IN,2025-10-04
8235,4353,238,IN,2021-11-06
8236,419,82,IN,2023-04-19
8237,419,277,IN,2023-06-27
8238,419,280,IN,2023-06-17
8239,419,452,IN,2021-10-28
8240,419,-96,OUT,2024-06-02
8241,19225,-19,OUT,2025-09-27
8242,19225,-36,OUT,2023-09-30
8243,19225,50,ADJUSTMENT,2024-06-12
8244,16804,-72,OUT,2021-11-16
8245,16804,-74,OUT,2023-05-28
8246,3792,10,IN,2021-08-16
8247,3792,157,IN,2022-03-12
8248,7420,-27,ADJUSTMENT,2022-06-09
8249,7420,-80,OUT,2022-12-19
8250,7420,87,IN,2023-04-08
8251,16141,-54,OUT,2024-04-29
8252,16141,289,IN,2022-05-24
8253,16141,308,IN,2023-10-21
8254,16141,-26,OUT,2021-07-29
8255,16141,320,IN,2021-07-13
8256,3830,292,IN,2021-06-25
8257,3830,2,ADJUSTMENT,2022-12-12
8258,6096,-65,OUT,2022-08-27
8259,6096,-5,OUT,2023-10-05
8260,6096,-41,ADJUSTMENT,2021-04-07
8261,6096,-48,OUT,2022-10-08
8262,6096,142,IN,2021-05-02
8263,13644,452,IN,2025-04-24
8264,13644,18,ADJUSTMENT,2023-05-21
8265,13644,-9,OUT,2024-02-18
8266,13644,212,IN,2022-05-26
8267,14978,-52,OUT,2021-11-04
8268,14978,-89,OUT,2023-02-16
8269,14978,208,IN,2023-10-17
8270,8898,-14,OUT,2024-07-31
8271,8898,-54,OUT,2021-06-27
8272,8898,35,ADJUSTMENT,2024-03-19
8273,8898,-20,ADJUSTMENT,2024-11-01
8274,8898,235,IN,2024-07-31
8275,4605,346,IN,2024-08-02
8276,4605,111,IN,2022-02-08
8277,4605,-17,OUT,2023-04-17
8278,15636,-23,OUT,2021-11-09
8279,15874,-70,OUT,2023-12-13
8280,15874,-2,OUT,2024-03-04
8281,15874,374,IN,2024-11-17
8282,15874,51,IN,2025-10-06
8283,9790,-32,OUT,2025-07-10
8284,9790,-5,OUT,2025-09-28
8285,9790,-47,OUT,2021-12-25
8286,9790,-81,OUT,2024-10-10
8287,19757,-72,OUT,2022-02-09
8288,19757,34,IN,2024-06-23
8289,19757,266,IN,2021-12-15
8290,19757,194,IN,2025-10-22
8291,19757,-55,OUT,2021-12-14
8292,9426,414,IN,2021-09-01
8293,9426,-21,ADJUSTMENT,2021-12-10
8294,9426,474,IN,2024-10-22
8295,15059,422,IN,2024-07-09
8296,15059,-34,ADJUSTMENT,2025-06-04
8297,15059,-6,OUT,2024-11-23
8298,4392,241,IN,2021-07-15
8299,4392,178,IN,2025-01-27
8300,4392,-68,OUT,2025-04-27
8301,4392,116,IN,2022-03-15
8302,1496,480,IN,2024-04-28
8303,1496,196,IN,2021-05-04
8304,1496,-70,OUT,2021-01-05
8305,1496,-88,OUT,2023-09-26
8306,3585,-2,OUT,2021-08-30
8307,483,-42,OUT,2024-06-11
8308,483,291,IN,2025-04-20
8309,483,-73,OUT,2023-08-26
8310,7014,-28,OUT,2023-08-18
8311,3473,339,IN,2025-01-16
8312,3473,275,IN,2025-09-09
8313,12113,-46,OUT,2024-09-12
8314,12113,-37,OUT,2023-05-12
8315,6608,448,IN,2022-07-31
8316,3517,-95,OUT,2025-02-22
8317,5560,-99,OUT,2023-07-06
8318,5560,-43,OUT,2021-11-25
8319,4080,38,IN,2025-07-19
8320,4693,-58,OUT,2021-08-17
8321,4693,483,IN,2024-06-06
8322,8995,432,IN,2025-07-29
8323,8995,-78,OUT,2022-10-15
8324,8995,494,IN,2022-07-11
8325,8995,-22,ADJUSTMENT,2021-03-06
8326,375,216,IN,2025-04-27
8327,375,-70,OUT,2023-10-28
8328,375,-82,OUT,2024-06-27
8329,375,313,IN,2024-11-09
8330,19121,-99,OUT,2021-01-17
8331,19121,-33,OUT,2022-06-28
8332,19121,-9,OUT,2023-01-30
8333,19121,330,IN,2023-02-13
8334,10237,-8,OUT,2021-12-09
8335,10237,-6,OUT,2021-11-23
8336,15394,479,IN,2021-07-13
8337,15394,-21,OUT,2023-12-25
8338,15394,-59,OUT,2023-05-22
8339,9565,-15,ADJUSTMENT,2023-09-02
8340,11011,383,IN,2025-11-01
8341,11011,180,IN,2021-01-15
8342,11011,413,IN,2024-07-16
8343,6892,-54,OUT,2021-04-27
8344,6892,-78,OUT,2022-01-26
8345,3846,-22,OUT,2022-01-26
8346,3846,49,IN,2025-11-30
8347,3846,4,ADJUSTMENT,2023-01-08
8348,3846,460,IN,2025-06-21
8349,8480,-7,OUT,2025-06-24
8350,8480,-88,OUT,2024-12-06
8351,10739,89,IN,2021-06-23
8352,10739,75,IN,2023-08-19
8353,10739,-20,OUT,2022-12-04
8354,10739,168,IN,2021-10-29
8355,12924,-32,OUT,2024-03-10
8356,12924,139,IN,2025-05-20
8357,12924,340,IN,2021-08-29
8358,12924,365,IN,2022-07-29
8359,981,157,IN,2025-01-17
8360,981,-79,OUT,2025-01-23
8361,981,-61,OUT,2021-07-07
8362,981,-54,OUT,2021-01-31
8363,9723,-55,OUT,2024-04-14
8364,9723,-11,OUT,2025-01-23
8365,2574,76,IN,2021-12-04
8366,2574,-44,OUT,2024-11-12
8367,2574,-40,OUT,2025-05-06
8368,5656,-29,ADJUSTMENT,2024-05-27
8369,5475,-47,OUT,2023-02-19
8370,5475,61,IN,2025-08-07
8371,14745,-78,OUT,2025-05-27
8372,14008,-59,OUT,2024-09-29
8373,14008,-11,OUT,2022-02-22
8374,14008,188,IN,2024-07-31
8375,10378,-65,OUT,2024-11-26
8376,9525,350,IN,2025-05-12
8377,9525,-25,OUT,2025-05-17
8378,9525,-6,ADJUSTMENT,2024-06-16
8379,9525,376,IN,2023-01-11
8380,1735,-61,OUT,2023-09-21
8381,1735,494,IN,2022-09-13
8382,1735,317,IN,2025-10-12
8383,1735,-7,OUT,2023-09-07
8384,404,148,IN,2021-09-16
8385,17585,-50,OUT,2024-05-19
8386,17585,163,IN,2022-12-16
8387,17585,-25,ADJUSTMENT,2023-03-04
8388,17585,-4,OUT,2022-10-07
8389,7864,52,IN,2021-03-01
8390,2407,42,ADJUSTMENT,2022-12-09
8391,13693,130,IN,2022-09-29
8392,6303,-45,OUT,2022-11-08
8393,17073,405,IN,2022-08-15
8394,18918,-74,OUT,2025-06-10
8395,18918,-54,OUT,2022-07-15
8396,5790,-22,OUT,2021-08-30
8397,5790,-9,OUT,2025-10-07
8398,10799,185,IN,2021-01-12
8399,10799,-34,OUT,2021-06-30
8400,10799,-1,OUT,2023-08-03
8401,10799,-22,ADJUSTMENT,2023-12-08
8402,16032,159,IN,2021-12-06
8403,16032,-42,OUT,2025-03-14
8404,16032,-73,OUT,2025-02-17
8405,16032,-19,ADJUSTMENT,2025-02-18
8406,16032,360,IN,2025-07-16
8407,14287,-31,ADJUSTMENT,2025-04-18
