shipping_id,customer_address_id,shipping_status,shipping_cost
11687,6477,Shipped,13.55
11688,3622,Delivered,32.39
11689,4740,Delivered,42.95
11690,1892,Delivered,16.14
11691,3579,Delivered,32.86
11692,6577,Delivered,21.43
11693,2637,Delivered,47.67
11694,301,Cancelled,13.39
11695,2642,Delivered,12.35
11696,5864,Delivered,23.08
11697,4340,Delivered,17.68
11698,5071,Delivered,7.78
11699,5910,Delivered,33.17
11700,4417,Delivered,17.68
11701,3615,Delivered,33.23
11702,3111,Cancelled,6.67
11703,3906,Delivered,38.17
11704,1614,Pending,8.57
11705,638,Pending,8.11
11706,3881,Cancelled,11.08
11707,1212,Delivered,48.65
11708,5349,Delivered,5.42
11709,5616,Delivered,33.81
11710,1641,Delivered,9.72
11711,6146,Delivered,26.71
11712,2671,Pending,34.38
11713,3300,Processing,16.53
11714,5629,Cancelled,7.46
11715,1156,Delivered,37.54
11716,4779,Delivered,36.44
11717,1050,Delivered,37.94
11718,6336,Shipped,46.29
11719,1705,Delivered,6.38
11720,2300,Delivered,14.36
11721,4479,Processing,23.64
11722,4306,Shipped,16.92
11723,2677,Pending,7.65
11724,2810,Delivered,43.13
11725,4262,Pending,14.31
11726,1551,Delivered,20.66
11727,946,Delivered,14.77
11728,5592,Delivered,28.5
11729,2352,Delivered,19.24
11730,5630,Delivered,5.69
11731,3350,Delivered,48.5
11732,4603,Shipped,10.21
11733,5884,Delivered,28.51
11734,1836,Delivered,8.24
11735,5135,Shipped,30.51
11736,6264,Delivered,37.37
11737,6388,Delivered,26.34
11738,3947,Delivered,7.93
11739,6466,Shipped,29.29
11740,5664,Shipped,48.41
11741,3024,Delivered,8.57
11742,1,Delivered,12.84
11743,2518,In Transit,43.07
11744,6566,Delivered,38.81
11745,2869,Pending,16.85
11746,2307,Delivered,9.73
11747,4225,Pending,48.36
11748,2373,Delivered,16.46
11749,5814,Delivered,27.45
11750,1268,Shipped,20.65
11751,2868,Delivered,36.44
11752,4461,Processing,27.47
11753,4722,Delivered,11.55
11754,2826,Pending,19.49
11755,1811,Delivered,34.16
11756,6085,Delivered,41.62
11757,3128,Pending,18.53
11758,1861,Delivered,28.29
11759,1552,Delivered,6.55
11760,290,Shipped,35.34
11761,3885,In Transit,39.46
11762,2186,Pending,15.57
11763,5239,Delivered,35.25
11764,5954,Delivered,31.2
11765,2293,Delivered,30.88
11766,3311,Delivered,42.49
11767,5651,Delivered,9.43
11768,3044,Delivered,42.68
11769,1863,Delivered,6.16
11770,5137,Shipped,35.74
11771,5127,Delivered,42.56
11772,5038,Delivered,25.33
11773,3397,Delivered,49.73
11774,3531,Delivered,34.78
11775,5486,Delivered,33.93
11776,3837,Delivered,25.14
11777,5662,Delivered,37.98
11778,187,Delivered,31.6
11779,302,Delivered,33.02
11780,187,Shipped,16.91
11781,644,Delivered,36.85
11782,1669,Delivered,11.69
11783,4811,Delivered,34.01
11784,6281,Delivered,28.96
11785,513,Delivered,33.14
11786,5956,Delivered,42.79
11787,477,Delivered,29.69
11788,975,Processing,6.69
11789,459,Delivered,39.47
11790,1822,Delivered,37.83
11791,1399,Delivered,26.07
11792,784,Delivered,13.51
11793,135,Delivered,27.17
11794,3834,Delivered,28.25
11795,67,Delivered,25.5
11796,6195,Pending,5.52
11797,6360,Shipped,36.1
11798,5269,Delivered,48.23
11799,1206,Delivered,40.66
11800,4174,Delivered,8.75
11801,419,Shipped,44.89
11802,4210,Cancelled,39.29
11803,2712,Shipped,25.45
11804,690,Delivered,30.29
11805,5263,Delivered,40.62
11806,3286,Delivered,42.29
11807,157,Processing,12.38
11808,939,Delivered,42.18
11809,577,Cancelled,31.53
11810,6546,Delivered,38.01
11811,754,Delivered,22.16
11812,1103,Delivered,23.05
11813,5058,Delivered,30.3
11814,2274,Delivered,47.8
11815,6085,Processing,9.97
11816,372,Delivered,48.39
11817,5193,In Transit,5.07
11818,185,Delivered,6.21
11819,3301,Delivered,34.62
11820,3557,Delivered,49.97
11821,1639,Delivered,26.75
11822,2026,Delivered,5.93
11823,3126,Delivered,15.28
11824,5787,Delivered,14.83
11825,2162,Delivered,34.17
11826,6363,Delivered,22.6
11827,3784,Delivered,33.92
11828,5576,Delivered,5.39
11829,3137,Delivered,20.94
11830,5411,Pending,6.19
11831,1580,Pending,42.42
11832,3816,Delivered,32.38
11833,3927,Delivered,6.94
11834,2349,Pending,13.41
11835,1620,Delivered,36.94
11836,1464,Delivered,42.33
11837,2023,Delivered,48.92
11838,1894,In Transit,24.4
11839,3332,Delivered,41.0
11840,4172,Delivered,38.7
11841,3810,In Transit,42.99
11842,3928,Delivered,23.8
11843,1576,Delivered,21.73
11844,4076,Delivered,31.83
11845,2512,Cancelled,31.3
11846,690,Processing,24.81
11847,5800,Delivered,10.29
11848,6108,Delivered,9.93
11849,6158,Delivered,18.97
11850,127,Delivered,14.47
11851,1172,Pending,16.86
11852,4541,Delivered,11.03
11853,5251,In Transit,25.25
11854,4426,Delivered,42.51
11855,1517,Delivered,48.83
11856,4518,Delivered,24.6
11857,2021,Delivered,6.05
11858,4158,Pending,35.05
11859,1235,Delivered,13.47
11860,1504,Shipped,33.88
11861,4028,Delivered,44.35
11862,1890,Delivered,25.06
11863,3521,Shipped,34.92
11864,4423,Delivered,12.98
11865,3389,In Transit,37.23
11866,2970,Pending,30.15
11867,4018,Delivered,13.9
11868,3432,Delivered,14.58
11869,1476,Delivered,29.98
11870,6478,Delivered,21.2
11871,1274,Delivered,47.82
11872,5870,Delivered,39.74
11873,4246,Delivered,8.38
11874,2729,Delivered,16.64
11875,2804,In Transit,49.04
11876,6155,Shipped,31.93
11877,5411,Shipped,5.05
11878,6429,Delivered,7.55
11879,809,Delivered,39.31
11880,6232,Delivered,14.34
11881,5836,Shipped,43.53
11882,6463,Shipped,16.21
11883,2129,Delivered,43.94
11884,1156,In Transit,43.12
11885,2949,Delivered,9.36
11886,2131,Delivered,5.43
11887,751,Delivered,6.11
11888,3881,Delivered,27.01
11889,2592,Delivered,41.3
11890,5959,Delivered,44.9
11891,5930,Delivered,30.31
11892,5315,Delivered,22.83
11893,2556,Pending,45.31
11894,6027,Delivered,15.05
11895,3820,Delivered,38.52
11896,5414,Delivered,44.91
11897,5566,Delivered,24.54
11898,4880,Shipped,10.63
11899,629,Delivered,25.98
11900,1129,Delivered,24.98
11901,3478,In Transit,5.84
11902,6184,Delivered,34.17
11903,6029,Delivered,6.69
11904,567,Delivered,5.87
11905,6450,Delivered,28.55
11906,4986,Delivered,40.78
11907,2841,Shipped,19.9
11908,2326,Delivered,9.1
11909,3031,Delivered,19.27
11910,4062,Delivered,41.37
11911,4514,Delivered,44.31
11912,4151,Delivered,45.39
11913,862,Delivered,35.09
11914,5472,Shipped,17.35
11915,6594,Processing,32.29
11916,6173,In Transit,6.92
11917,2665,Delivered,18.23
11918,3191,Delivered,8.79
11919,3623,In Transit,18.66
11920,4642,In Transit,37.22
11921,6285,Delivered,35.41
11922,1177,Delivered,15.43
11923,234,Delivered,34.07
11924,93,Delivered,43.06
11925,2407,In Transit,24.73
11926,5877,Delivered,38.22
11927,4096,Delivered,24.93
11928,2126,Delivered,9.71
11929,2950,Shipped,34.43
11930,5468,Pending,30.76
11931,5149,Delivered,17.85
11932,4948,Delivered,33.9
11933,3907,Shipped,40.83
11934,4916,Delivered,14.12
11935,628,Processing,47.77
11936,1166,Cancelled,8.12
11937,2145,Shipped,48.19
11938,3634,Delivered,41.64
11939,1246,Delivered,38.08
11940,4067,Delivered,46.91
11941,4133,Delivered,8.99
11942,2262,Delivered,45.15
11943,2624,Delivered,27.76
11944,5576,Shipped,27.59
11945,273,Delivered,18.97
11946,2331,Delivered,43.14
11947,2731,Delivered,10.89
11948,6006,Delivered,30.06
11949,6073,Delivered,36.61
11950,1828,Delivered,33.26
11951,5055,Delivered,18.26
11952,4013,Delivered,36.02
11953,4550,Shipped,29.77
11954,1960,Shipped,44.76
11955,416,Cancelled,16.42
11956,4317,Delivered,49.56
11957,2062,Shipped,6.02
11958,5832,Delivered,16.59
11959,4260,Pending,22.61
11960,1863,Delivered,32.23
11961,3572,In Transit,19.88
11962,434,Delivered,35.93
11963,5296,Processing,15.03
11964,4826,In Transit,34.83
11965,23,Delivered,26.57
11966,2147,Cancelled,32.04
11967,3453,Delivered,32.81
11968,2958,Delivered,36.75
11969,5413,Delivered,28.24
11970,2121,Processing,8.41
11971,1606,Delivered,36.99
11972,423,Cancelled,15.17
11973,898,In Transit,46.85
11974,4713,Shipped,19.34
11975,4399,Delivered,28.75
11976,3382,In Transit,34.05
11977,6345,Processing,17.3
11978,403,Delivered,14.39
11979,4443,Shipped,30.2
11980,4408,Delivered,34.28
11981,6284,Shipped,36.88
11982,3722,Delivered,20.75
11983,5668,In Transit,46.17
11984,4971,Pending,42.99
11985,6595,Delivered,14.0
11986,2005,Delivered,35.3
11987,5575,Delivered,41.11
11988,1237,Delivered,24.25
11989,5902,Pending,19.98
11990,1855,Shipped,39.98
11991,874,Delivered,38.75
11992,584,Delivered,45.85
11993,5929,Delivered,45.17
11994,5470,In Transit,7.68
11995,5798,In Transit,43.64
11996,2476,Processing,49.88
11997,2840,In Transit,13.13
11998,3677,Cancelled,17.64
11999,3216,Processing,39.4
12000,1073,In Transit,24.55
12001,2400,Delivered,32.71
12002,4269,Delivered,36.9
12003,315,Delivered,27.87
12004,2929,Shipped,40.8
12005,6264,Delivered,36.48
12006,4217,Delivered,23.75
12007,2173,Delivered,8.38
12008,5948,Delivered,36.29
12009,5188,Delivered,38.51
12010,3366,Delivered,7.71
12011,1241,Delivered,16.72
12012,5413,Delivered,6.33
12013,2993,Processing,16.47
12014,5671,Pending,22.0
12015,4419,Processing,37.66
12016,4408,Shipped,37.78
12017,2250,Delivered,23.55
12018,93,Delivered,14.1
12019,4550,Delivered,19.85
12020,6121,Delivered,46.44
12021,5611,In Transit,25.07
12022,3728,Delivered,41.32
12023,646,Delivered,26.49
12024,1839,Shipped,16.73
12025,2548,Cancelled,18.39
12026,4922,In Transit,39.29
12027,5268,Shipped,10.15
12028,2127,Delivered,17.26
12029,230,Delivered,40.08
12030,5738,Delivered,40.18
12031,3927,Delivered,21.02
12032,727,Cancelled,39.72
12033,5276,In Transit,13.14
12034,735,Delivered,35.04
12035,4985,Delivered,22.48
12036,322,Delivered,39.27
12037,5976,Pending,42.12
12038,5208,Delivered,40.06
12039,1283,Delivered,48.59
12040,6596,In Transit,48.67
12041,5500,Delivered,25.2
12042,3264,Delivered,19.82
12043,2446,Delivered,18.43
12044,2302,Pending,13.15
12045,5139,Delivered,31.03
12046,5642,Delivered,19.93
12047,6490,Delivered,27.27
12048,5538,Delivered,27.69
12049,2268,Delivered,14.04
12050,1423,Delivered,39.52
12051,577,Delivered,5.5
12052,3295,Delivered,37.78
12053,1726,Delivered,39.76
12054,2352,Delivered,12.4
12055,2215,In Transit,17.27
12056,3891,Delivered,29.31
12057,5293,Delivered,11.6
12058,6382,Delivered,25.28
12059,1785,Delivered,20.89
12060,1948,Delivered,15.5
12061,1771,In Transit,34.19
12062,283,Delivered,6.11
12063,1913,Delivered,32.89
12064,255,In Transit,45.44
12065,224,In Transit,19.31
12066,638,Delivered,43.13
12067,2194,Delivered,7.73
12068,890,In Transit,49.8
12069,6354,Delivered,44.94
12070,2178,Delivered,18.57
12071,4176,Delivered,28.63
12072,2123,Delivered,45.04
12073,3004,Delivered,48.1
12074,2725,Delivered,7.1
12075,2283,Delivered,23.03
12076,5169,Delivered,42.83
12077,701,Shipped,12.83
12078,3393,Delivered,24.76
12079,5131,Delivered,10.01
12080,6532,Delivered,25.52
12081,2382,Processing,47.43
12082,2734,Shipped,45.02
12083,6597,Shipped,44.75
12084,5131,In Transit,38.32
12085,1915,Delivered,46.96
12086,2131,Delivered,15.55
12087,5737,Processing,27.29
12088,4487,Delivered,5.9
12089,6195,Processing,14.7
12090,1382,Shipped,36.09
12091,4264,Delivered,24.13
12092,659,Delivered,37.32
12093,1422,Delivered,18.98
12094,5496,Delivered,22.87
12095,5127,Delivered,28.52
12096,6073,Delivered,37.95
12097,4670,Shipped,46.51
12098,6298,Delivered,38.14
12099,2478,Delivered,13.11
12100,3907,Delivered,48.81
12101,1762,Delivered,10.67
12102,77,Delivered,34.35
12103,4079,Delivered,29.84
12104,3522,Delivered,49.41
12105,3879,Delivered,22.66
12106,1656,Delivered,33.7
12107,3187,Delivered,30.69
12108,1057,Delivered,11.34
12109,1844,Shipped,21.68
12110,4114,Cancelled,48.05
12111,507,Processing,31.89
12112,4743,Delivered,49.89
12113,5945,Delivered,13.51
12114,1407,Delivered,15.02
12115,4671,In Transit,16.3
12116,1009,Delivered,49.8
12117,1313,Delivered,44.24
12118,158,Delivered,48.38
12119,6598,Cancelled,19.16
12120,1478,Delivered,43.59
12121,4706,Delivered,30.08
12122,2708,Delivered,20.0
12123,699,Cancelled,40.2
12124,704,Pending,25.29
12125,880,Delivered,25.53
12126,958,Delivered,48.88
12127,4664,Shipped,42.2
12128,2750,Delivered,9.37
12129,6599,In Transit,45.58
12130,4597,Shipped,15.97
12131,879,In Transit,23.01
12132,6221,Cancelled,20.7
12133,3340,Cancelled,43.49
12134,6051,Delivered,16.02
12135,5517,Delivered,38.2
12136,4943,Delivered,12.87
12137,3073,Shipped,6.49
12138,6120,Delivered,47.66
12139,5058,Delivered,25.3
12140,562,In Transit,31.81
12141,5342,Delivered,31.49
12142,6020,Delivered,43.21
12143,6517,Delivered,39.05
12144,6346,Delivered,15.46
12145,5049,Delivered,26.6
12146,4968,Delivered,28.98
12147,4729,Shipped,21.64
12148,2781,Delivered,6.85
12149,2191,In Transit,41.07
12150,6219,Delivered,18.8
12151,6082,Shipped,46.15
12152,306,Delivered,22.82
12153,3703,Delivered,27.96
12154,137,In Transit,49.25
12155,935,In Transit,27.52
12156,523,Delivered,33.47
12157,3007,Delivered,49.23
12158,1814,Delivered,18.92
12159,3949,Pending,44.44
12160,1516,Cancelled,23.17
12161,3697,Delivered,38.82
12162,2841,Delivered,43.67
12163,351,Delivered,30.4
12164,5708,Delivered,21.97
12165,1264,Shipped,6.04
12166,2126,In Transit,49.65
12167,3303,Delivered,32.72
12168,2290,Processing,39.04
12169,1322,In Transit,42.33
12170,3342,In Transit,16.82
12171,6018,Delivered,39.25
12172,6600,Delivered,7.26
12173,3507,Delivered,26.75
12174,1021,Delivered,7.69
12175,5468,Delivered,14.32
12176,3802,Processing,44.37
12177,4474,In Transit,46.9
12178,2533,Delivered,11.8
12179,2184,Delivered,27.74
12180,3943,Delivered,41.93
12181,1669,Pending,42.54
12182,63,Pending,21.61
12183,5428,Delivered,34.99
12184,1079,Delivered,48.94
12185,4772,Delivered,47.31
12186,1877,Delivered,24.16
12187,5632,Processing,49.44
12188,6347,Delivered,33.26
12189,5857,In Transit,6.55
12190,5886,Cancelled,18.97
12191,5470,Delivered,6.39
12192,5380,Cancelled,19.7
12193,3534,Delivered,17.15
12194,403,Delivered,5.76
12195,5195,Shipped,39.6
12196,710,In Transit,44.11
12197,4908,Delivered,46.29
12198,5085,Delivered,46.21
12199,1705,Shipped,13.82
12200,4482,Shipped,44.71
12201,2661,In Transit,49.36
12202,5006,Delivered,19.96
12203,940,Delivered,34.5
12204,2314,Delivered,31.01
12205,771,Delivered,26.33
12206,1603,Delivered,9.85
12207,6074,Delivered,49.6
12208,3592,Pending,40.97
12209,1590,In Transit,43.89
12210,6601,Delivered,18.18
12211,4535,Cancelled,23.73
12212,1823,Pending,30.6
12213,2364,Delivered,42.84
12214,5143,Delivered,30.83
12215,3594,Delivered,14.18
12216,6224,Cancelled,45.55
12217,3205,Cancelled,45.04
12218,1786,Delivered,23.92
12219,897,Processing,9.83
12220,5377,Delivered,45.22
12221,4037,Delivered,14.75
12222,5283,Delivered,5.81
12223,4381,In Transit,14.46
12224,5549,Cancelled,33.43
12225,1843,Delivered,34.48
12226,1658,Shipped,27.18
12227,714,Delivered,5.13
12228,4628,Shipped,6.5
12229,2631,In Transit,13.84
12230,612,Cancelled,33.38
12231,2746,In Transit,6.3
12232,2508,Delivered,40.75
12233,3881,Shipped,24.44
12234,5006,Cancelled,18.87
12235,6357,Delivered,30.23
12236,4519,Cancelled,30.27
12237,4551,Delivered,41.91
12238,3367,Delivered,43.89
12239,1721,Pending,31.82
12240,3761,Delivered,23.53
12241,3564,Delivered,36.54
12242,1884,Processing,49.17
12243,6602,Delivered,23.2
12244,2188,In Transit,12.33
12245,5239,Delivered,42.95
12246,1210,Delivered,33.74
12247,6039,Cancelled,40.68
12248,5006,Processing,18.01
12249,5088,In Transit,33.81
12250,315,Processing,13.96
12251,2860,Delivered,5.07
12252,702,Processing,39.92
12253,4422,Delivered,22.84
12254,5061,Delivered,27.39
12255,933,Delivered,33.1
12256,2706,Processing,21.21
12257,336,Delivered,27.83
12258,6289,Delivered,35.44
12259,2295,Delivered,22.04
12260,5583,Delivered,6.93
12261,3430,In Transit,13.51
12262,4722,Pending,31.55
12263,5411,Delivered,40.68
12264,401,Cancelled,28.9
12265,1128,Delivered,19.7
12266,1571,Delivered,29.29
12267,4541,Delivered,26.78
12268,6316,Delivered,32.39
12269,529,Shipped,29.49
12270,3563,Delivered,6.07
12271,4778,Processing,14.28
12272,5628,Cancelled,7.33
12273,5537,Delivered,40.55
12274,2718,Delivered,33.91
12275,3069,Delivered,20.96
12276,3814,Delivered,25.56
12277,6603,Processing,47.63
12278,6228,Cancelled,13.5
12279,1244,Delivered,37.53
12280,883,Delivered,34.42
12281,4824,Processing,5.64
12282,2291,Shipped,8.24
12283,1546,Delivered,36.97
12284,4086,Delivered,8.37
12285,2176,Cancelled,5.11
12286,590,Delivered,28.16
12287,1492,Shipped,37.77
12288,6023,Cancelled,43.26
12289,5643,Shipped,11.08
12290,1434,Delivered,16.29
12291,5539,Delivered,5.38
12292,3041,Delivered,17.8
12293,2631,Delivered,19.32
12294,6096,Delivered,36.49
12295,969,Delivered,19.54
12296,797,In Transit,8.52
12297,5966,Delivered,47.15
12298,3432,Delivered,37.24
12299,884,Delivered,38.01
12300,4217,Processing,25.05
12301,5268,Delivered,42.82
12302,5935,Shipped,34.76
12303,3714,In Transit,11.55
12304,1478,Delivered,27.33
12305,1150,Delivered,9.98
12306,2673,Cancelled,18.86
12307,385,Delivered,12.09
12308,6604,Delivered,6.7
12309,4434,Delivered,20.43
12310,6605,Delivered,46.91
12311,2752,Shipped,8.44
12312,2107,Delivered,41.8
12313,318,In Transit,37.15
12314,237,Delivered,8.96
12315,6192,Pending,33.67
12316,6489,Delivered,7.89
12317,6444,Delivered,14.87
12318,265,Delivered,10.52
12319,5809,Delivered,42.15
12320,3365,Cancelled,21.59
12321,887,Delivered,34.27
12322,6301,Delivered,13.4
12323,2627,Cancelled,34.12
12324,2762,Delivered,13.65
12325,3822,In Transit,9.47
12326,6323,Delivered,17.67
12327,5817,Delivered,12.88
12328,3933,In Transit,38.75
12329,4743,Processing,32.12
12330,2850,Delivered,49.16
12331,2409,Delivered,49.81
12332,241,Pending,40.04
12333,5569,Delivered,37.86
12334,6091,Delivered,32.66
12335,431,In Transit,37.82
12336,6318,Processing,28.61
12337,1574,Delivered,29.45
12338,780,Delivered,19.91
12339,5891,Pending,13.06
12340,4117,Shipped,27.59
12341,3185,Delivered,17.9
12342,2591,Delivered,47.9
12343,5333,Processing,21.77
12344,1843,Delivered,48.09
12345,1065,Delivered,25.73
12346,6517,Delivered,27.9
12347,5410,Delivered,44.39
12348,3681,Delivered,20.13
12349,6221,Delivered,31.68
12350,3552,Shipped,40.55
12351,5393,In Transit,24.09
12352,2864,Shipped,19.28
12353,5133,Shipped,26.78
12354,45,In Transit,18.75
12355,3019,Delivered,28.6
12356,1006,Delivered,35.15
12357,4180,Shipped,7.69
12358,3439,Delivered,45.1
12359,6226,Delivered,33.96
12360,2646,Delivered,12.76
12361,3959,Delivered,9.79
12362,1973,Shipped,37.35
12363,6606,Delivered,19.06
12364,1643,Delivered,27.08
12365,6257,In Transit,49.44
12366,5500,Cancelled,18.1
12367,3814,Shipped,43.85
12368,2326,Processing,21.78
12369,4709,Shipped,7.72
12370,5872,In Transit,43.24
12371,3699,Shipped,5.68
12372,3,Delivered,7.97
12373,2947,Shipped,42.48
12374,4968,Delivered,17.69
12375,2245,Delivered,26.52
12376,2871,Cancelled,35.46
12377,3015,Delivered,21.71
12378,2857,Delivered,32.77
12379,4250,Cancelled,45.12
12380,4459,Delivered,6.06
12381,3840,Delivered,24.23
12382,3057,Delivered,30.35
12383,2157,Delivered,47.08
12384,3131,Cancelled,31.27
12385,2081,Delivered,47.14
12386,2255,Delivered,20.82
12387,882,Delivered,24.62
12388,6561,In Transit,8.5
12389,5124,Delivered,5.69
12390,6607,In Transit,24.55
12391,5528,Delivered,33.02
12392,3554,Delivered,36.53
12393,431,Delivered,13.55
12394,2309,Delivered,27.77
12395,5957,Delivered,24.93
12396,6010,In Transit,32.72
12397,5787,Delivered,19.14
12398,4338,Delivered,40.14
12399,4862,Processing,10.77
12400,2383,Delivered,11.48
12401,3891,Delivered,42.43
12402,4333,Delivered,48.79
12403,4935,Cancelled,11.41
12404,4545,Delivered,21.62
12405,6608,Delivered,15.05
12406,3531,In Transit,45.94
12407,6598,Delivered,29.84
12408,1098,Shipped,15.45
12409,4616,Delivered,45.27
12410,534,Delivered,24.41
12411,3144,Delivered,43.82
12412,2074,Delivered,26.23
12413,383,Delivered,46.0
12414,3774,Delivered,26.9
12415,2152,Cancelled,10.04
12416,40,Delivered,41.32
12417,3519,Delivered,45.39
12418,6609,Delivered,10.3
12419,3711,Shipped,45.62
12420,2400,Delivered,31.23
12421,5442,Delivered,27.26
12422,2878,Delivered,21.6
12423,2953,Shipped,23.03
12424,4435,In Transit,18.56
12425,1224,Delivered,44.15
12426,1492,Delivered,18.61
12427,4644,Cancelled,29.2
12428,5172,Delivered,37.01
12429,4283,Delivered,43.28
12430,4281,Delivered,41.56
12431,5609,Delivered,29.81
12432,4545,Delivered,6.16
12433,2123,Delivered,21.06
12434,4990,Processing,33.22
12435,6068,Delivered,48.87
12436,4390,Delivered,28.79
12437,323,Processing,17.56
12438,2427,Delivered,38.0
12439,4764,Delivered,39.82
12440,2266,Delivered,12.65
12441,4939,Delivered,15.4
12442,128,Delivered,14.22
12443,4355,In Transit,48.06
